id,cups,procedimiento,ide
2885,962300,Dilatacion instrumental o manual de la vagina sod,5171
3033,9624,Drenaje de absceso escrotal o perineal.,876
2896,962400,Dilatacion y manipulacion de estoma de enterostomia ncoc,5173
8201,962600,Reduccion manual de prolapso rectal sod,5175
8198,962700,Reduccion manual de hernia sod,5177
2490,9630,Criptorquidectomia,1403
6901,9631,Orquidectomia,877
6003,963100,Lavado gastrico para hipotermia o congelacion gastrica sod,5180
6002,963101,LAVADO GASTRICO PARA HIPOTERMIA O CONGELACION GASTRICA,12070
6902,9632,Orquidectomia radical,1404
6170,9633,Linfadenectomia retroperitoneal,878
6001,963300,Lavado gastrico de limpieza sod,5182
6000,963301,LAVADO GÁSTRICO DE LIMPIEZA,12038
4318,963800,Extraccion digital o manual de heces impactadas sod,5184
4317,963801,EXTRACCIÓN DIGITAL O MANUAL DE HECES IMPACTADAS,12098
5895,963900,Irrigacion o enema transanal sod,5186
5896,963901,Irrigacion o enema transanal sod,12012
5403,9640,Implante protesis,879
6909,9641,Orquidorrafia,880
5397,9642,Implante de testiculo en tejidos vecinos por destruccion del escroto,881
4527,9650,Fijacion testicular profilactica,882
6904,9651,Orquidopexia,883
5897,965100,Irrigacion y lavado del ojo sod,5188
5898,965101,Irrigacion y lavado del ojo sod,12013
5998,965200,Lavado e irrigacion de oidos sod,5063
5997,965201,LAVADO E IRRIGACIÓN DE OÍDOS,5064
5894,965301,Irrigacion o curacion de conductos nasales,5066
2543,965302,Curacion endoscopica de senos paranasales,5067
6154,965500,Limpieza y cuidados de traqueostomia sod,5068
6025,965901,Lavado. irrigacion y cuidados de herida en area general,5069
6024,965902,Lavado. irrigacion y cuidados de herida en area especial (cara. cuello. manos. pies. pliegues de flexion. genitales),5070
4154,9660,Extraccion cuerpo extrano del escroto,884
4155,9661,Extraccion cuerpo extrano del testiculo cordon espermatico. tunica vaginal,885
5576,966101,Infusion de alimentacion gastrica por sonda (enteral),5071
8203,9662,Reduccion quirurgica torsion del cordon espermatico,886
8579,9663,Reseccion de apendice testicular,887
8921,9664,Reseccion quiste sebaceo escroto,888
9707,9665,Sutura herida escroto,889
10669,9701,Vasectomia (deferentectomia),890
9623,970100,Sustitucion de tubo (sonda) nasogastrico o de esofagostomia sod,5072
9622,970101,SUSTITUCIÓN DE TUBO (SONDA) NASOGÁSTRICO O DE ESOFAGOSTOMÍA,12099
9621,970200,Sustitucion de tubo (sonda) de gastrostomia sod,5073
3493,9703,Epididimectomia,891
9624,970300,Sustitucion de tubo o dispositivo de enterostomia del intestino delgado ncoc,5074
3496,9704,Epididimovasostomia,892
9625,970400,Sustitucion de tubo o dispositivo de enterostomia del intestino grueso ncoc,5075
3726,9705,Espermatocelectomia (reseccion quiste del epididimo),893
9626,970500,Sustitucion de tubo o dispositivo en vias biliares o conducto pancreatico ncoc,5076
5430,9706,Incision y drenaje del epididimo,894
7785,9707,Reconstruccion de conducto deferente seccionado (vasovasostomia),895
7285,97100,Plastia de canaliculos lagrimales sod,5637
9614,971100,Sustitucion de escayola o ferula en miembro superior sod,5079
9613,971101,SUSTITUCIÓN DE ESCAYOLA O FÉRULA EN MIEMBRO SUPERIOR,12122
9612,971200,Sustitucion de escayola o ferula en miembro inferior sod,4031
9611,971201,SUSTITUCIÓN DE ESCAYOLA O FÉRULA EN MIEMBRO INFERIOR,12121
9616,971400,Sustitucion de otro dispositivo para inmovilizacion musculoesqueletica ncoc,4033
9615,971401,SUSTITUCIÓN DE OTRO DISPOSITIVO PARA INMOVILIZACIÓN MUSCULOESQUELÉTICA,12118
9620,971600,Sustitucion de tapon o drenaje de herida sod,4035
9619,971601,SUSTITUCIÓN DE TAPÓN O DRENAJE DE HERIDA,12117
7294,97200,Plastia de punto lagrimal [cirugia de weber] ncoc,5638
9618,972100,SUSTITUCIÓN DE TAPÓN NASAL SOD,11856
9617,972101,SUSTITUCIÓN DE TAPÓN NASAL SOD,12071
7295,97300,Plastia de punto lagrimal modificada (con suturas) sod,5639
4314,973201,EXTRACCION DE TAPON NASAL,12079
4304,973600,Extraccion de otro dispositivo de fijacion mandibular externa sod,46
4309,973800,Extraccion de suturas de cabeza y cuello (retiro de puntos) sod,48
9087,973801,RETIRO DE SUTURAS DE CABEZA Y CUELLO ( RETIRO DE PUNTOS ),12072
4315,974100,Extraccion de tubo de toracotomia o de drenaje de cavidad pleural sod,51
9088,974301,RETIRO DE SUTURAS DE TORAX ( RETIRO DE PUNTOS ),12082
4295,976501,EXTRACCIÓN DE DISPOSITIVO URETRAL,53
4292,977100,Extraccion de dispositivo anticonceptivo intrauterino (diu) sod,56
4291,977101,EXTRACCION DE DISPOSITIVO ANTICONCEPTIVO INTRAUTERINO ( DIU ),12014
4313,977200,Extraccion de tapon intrauterino ncoc,58
4275,977300,Extraccion de diafragma vaginal sod,60
4312,977500,Extraccion de tapon [mecha] vaginal o vulvar ncoc,62
4311,977501,EXTRACCION DE TAPON ( MECHA ) VAGINAL O VULVAR,12073
4310,978301,EXTRACCIÓN DE SUTURAS DE PARED ABDOMINAL,12076
4340,978801,Extraccion no quirurgica de dispositivo de inmovilizacion externo ncoc,64
7415,9801,Prepuciotomia,2341
4661,9802,Fulguracion de condilomas venereos,1382
1647,9803,Circuncision,857
348,9810,Amputacion parcial del pene,1383
2573,98101,Dacriocistorrinostomia (dcr) via externa,5640
2574,98102,Dacriocistorrinostomia (dcr) via transnasal endoscopica,5641
352,9811,Amputacion total del pene,858
4384,981100,Extraccion sin incision de cuerpo extrano de conducto auditivo externo,68
4382,981101,EXTRACCION SIN INCISION DE CUERPO EXTRAÃ?O DE CONDUCTO AUDITIVO EXTERNO,12074
354,9812,Amputacion total del pene,1384
4388,981201,Extraccion sin incision de cuerpo extrano intraluminal de la nariz sod,70
4375,981300,Extraccion sin incision cuerpo extrano intraluminal de la faringe sod,72
4376,981400,Extraccion sin incision cuerpo extrano intraluminal de la laringe sod,74
4377,981500,Extraccion sin incision cuerpo extrano intraluminal de la traquea y bronquio sod,76
4380,981600,Extraccion sin incision cuerpo extrano intraluminal del utero sod,78
4379,981700,Extraccion sin incision cuerpo extrano intraluminal de la vagina sod,80
4383,981701,EXTRACCION SIN INCISION DE CUERPO EXTRAÃ?O INTRALUMINAL DE LA VAGINA,12075
4381,981800,Extraccion sin incision cuerpo extrano intraluminal en estoma artificial ncoc,82
4378,981900,Extraccion sin incision cuerpo extrano intraluminal de la uretra sod,83
4324,981905,Extraccion endoscopica de cuerpo extrano de uretra,84
2327,9820,Correccion epispadias o hipospadias,859
1997,98201,Conjuntivodacriocistorrinostomia simple via externa,5642
1996,98202,Conjuntivodacriocistorrinostomia simple via endoscopica transanasal,5643
4049,9821,Extirpacion de cordee (cuerda),1385
4261,982101,EXTRACCIÓN DE CUERPO EXTRAÑO SUPERFICIAL DE LA CONJUNTIVA,85
4255,982102,Extraccion de cuerpo extrano superficial en cornea o esclerotica,86
4080,9822,Extirpacion de nodulos de la enfermedad de peyronie,860
4389,982200,Extraccion sin incision de cuerpo extrano no intraluminal en cuello y/o cabeza ncoc,87
4398,982201,EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO NO INTRALUMINAL EN CUELLO O CABEZA,12116
4081,9823,Extirpacion de nodulos de la enfermedad de peyronie con injerto de piel,1386
4393,982300,Extraccion sin incision de cuerpo extrano no intraluminal en vulva sod,88
9081,9824,Retiro de protesis peneana,861
4392,982400,Extraccion sin incision de cuerpo extrano no intraluminal en pene o escroto sod,89
5401,9825,Implante intracavernoso para tratamiento quirurgico de la impotencia,1387
4391,982500,Extraccion sin incision de cuerpo extrano no intraluminal en otro sitio salvo en vulva. pene o escroto sod,90
4399,982501,"EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO NO INTRALUMINAL EN OTRO SITIO SALVO EN VULVA, PENE O ESCROTO",12115
7296,9826,Plastia del frenillo peneal,862
4390,982600,Extraccion sin incision de cuerpo extrano no intraluminal en mano sod,91
4395,982601,EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO EN MANO,12114
7838,9827,Reconstruccion peneana,1388
4385,982700,Extraccion sin incision de cuerpo extrano en brazo y antebrazo sod,92
4394,982701,EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO EN BRAZO Y ANTEBRAZO,12113
2210,9828,Correccion de angulacion peneana,863
4387,982800,Extraccion sin incision de cuerpo extrano en pie sod,93
4397,982801,EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO EN PIE,12112
5852,9829,Inyeccion de placas de fibrosis de pene,1389
4386,982900,Extraccion sin incision de cuerpo extrano en miembro inferior salvo pie sod,94
4396,982901,EXTRACCIÓN SIN INCISIÓN DE CUERPO EXTRAÑO EN MIEMBRO INFERIOR SALVO PIE,12111
1995,98301,Conjuntivodacriocistorrinostomia con intubacion via externa,5644
1994,98302,Conjuntivodacriocistorrinostomia con intubacion via endoscopica transnasal,5645
5432,9840,Incision y drenaje flegmon peneano,864
5830,9841,Intervenciones para priapismo,1390
2666,9842,Derivacion safeno cavernosa o cavernosa esponjosa para priapismo,865
9708,9843,Sutura herida pene,1391
6248,985101,Litotripcia extracorporea por ondas de choque para calculos urinarios simples,95
6247,985102,Litotripcia extracorporea por ondas de choque para calculos urinarios complejos,96
9426,990101,Sesion educativa grupal. por medicina general,97
9419,990102,Sesion educativa grupal por medicina especializada,98
9420,990103,Sesion educativa grupal por odontologia,99
9423,990104,Sesion educativa grupal. por enfermeria,100
9427,990105,Sesion educativa grupal. por nutricion y dietetica,101
3240,990106,Educacion grupal en salud por psicologia,102
9428,990107,Sesion educativa grupal. por trabajo social,103
9424,990108,Sesion educativa grupal. por fisioterapia,104
9421,990109,Sesion educativa grupal por terapia ocupacional,4037
9418,990110,Sesion educativa grupal por foniatria y fonoaudiologia,292
9422,990111,Sesion educativa grupal. por agente educativo,293
9425,990112,Sesion educativa grupal. por higiene oral,294
9417,990113,Sesion educativa grupal por equipo interdisciplinario,295
9435,990201,Sesion educativa individual. por medicina general,296
9434,990202,Sesion educativa individual. por medicina especializada,297
9437,990203,Sesion educativa individual. por odontologia,298
9429,990204,Sesion educativa individual. por enfermeria,299
3241,99020401,Educación individual en salud por enfermería - EPOC,11688
9436,990205,Sesion educativa individual. por nutricion y dietetica,300
3242,990206,Educacion individual en salud por psicologia,301
9439,990207,Sesion educativa individual. por trabajo social,302
9431,990208,Sesion educativa individual. por fisioterapia,303
9438,990209,Sesion educativa individual. por terapia ocupacional,304
9432,990210,Sesion educativa individual. por foniatria y fonoaudiologia,305
2003,990211,Consejeria vih,306
9433,990212,Sesion educativa individual. por higiene oral,307
9430,990213,Sesion educativa individual. por equipo interdisciplinario,308
1503,99101,Cauterizacion de punto lagrimal,5646
5684,991100,Inmunoglobulina anti-d (rh) 250 a 300 mcg/2 ml,11519
5696,991201,Inmunoterapia [hiposensibilizacion con antigenos],309
5849,991400,Inyeccion de gamma globulina o de sueros inmunes ncoc,310
632,991402,APLICACIÓN INMUNOGLOBULINA ANTIRRÁBICA,12100
633,991403,APLICACIÓN INMUNOGLOBULINA ANTITETÁNICA,12101
6776,991501,Nutricion por infusion parenteral,311
5848,991601,INYECCIÓN DE ANTÍDOTO,12120
5578,991801,INFUSIÓN O ADMINISTRACIÓN DE SOLUCIONES DE LÍQUIDOS Y ELECTROLITOS,12022
7641,992501,Quimioterapia de induccion,312
7642,992502,Quimioterapia intratecal,313
6577,992503,Monoquimioterapia (ciclo de tratamiento),314
7359,992504,Poliquimioterapia de bajo riesgo* (ciclo completo de tratamiento),315
7358,992505,Poliquimioterapia de alto riesgo* (ciclo completo de tratamiento),316
5577,992510,Infusion de quimioterapia intrarterial regional o en cavidades,317
5857,992901,Inyeccion de vitamina k,10067
5865,992990,INYECCIÓN O INFUSIÓN DE OTRA SUSTANCIA TERAPÉUTICA O PROFILÁCTICA,11969
10610,993101,Vacunacion contra colera,318
10625,993102,Vacunacion contra tuberculosis ( bcg),319
10617,993103,Vacunacion contra meningococo (ac y/o bc),320
10612,993104,Vacunacion contra haemophilus influenza tipo b,321
148,993105,Administracion de toxoide difterico,322
10609,993106,Vacunacion contra neumococo,323
146,993107,Administracion de toxoide de tetanos,324
147,993108,Administracion de toxoide de tetanos,325
154,993109,Administracion de vacuna combinada de difteria. tetanos y tos ferina (dpt),326
152,993112,Administracion de vacuna combinada contra hemophilus influenza tipo b. difteria. tetanos. tos ferina y hepatitis b (pentavalente),328
153,993113,Administracion de vacuna combinada contra hemophilus influenza tipo b. difteria. tetanos. tos ferina y poliomelitis ivp (pentavalente),329
151,993114,Administracion de vacuna combinada contra hemophilus influenza tipo b. difteria. tetanos y tos ferina (tetravalente),330
149,993115,Administracion de vacuna combinada contra difteria. tetanos. tos ferina y hepatitis b (tetravalente),331
150,993117,Administracion de vacuna combinada contra difteria. tetanos. tos ferina y poliomelitis -ivp,332
10608,993120,Vacunacion combinada contra tetanos y difteria [td],10066
10604,993122,"VACUNACIÓN COMBINADA CONTRA DIFTERIA, TÉTANOS Y TOS FERINA [DPT]",10064
10605,993130,Vacunacion combinada contra haemophilus influenza tipo b. difteria. tetanos. tos ferina y hepatitis b (pentavalente),9683
10619,993501,Vacunacion contra poliomielitis (vop o ivp),333
10613,993502,Vacunacion contra hepatitis A,334
10614,993503,Vacunacion contra hepatitis b,335
10611,993504,Vacunacion contra fiebre amarilla,336
10621,993505,VACUNACIÓN CONTRA RABIA,12132
10620,9935051,Vacunacion contra rabia,337
10624,993506,Vacunacion contra sarampion,338
10618,993507,Vacunacion contra parotiditis,339
10623,993508,Vacunacion contra rubeola,340
10626,993509,Vacunacion contra varicela,341
10615,993510,Vacunacion contra influenza,342
10622,993512,Vacunacion contra rotavirus,343
10602,993513,Vacuna contra el virus del papiloma humano vph,10432
10606,993520,Vacunacion combinada contra sarampion y rubeola (sr) (doble viral),9965
10607,993522,Vacunacion combinada contra sarampion. parotiditis y rubeola (srp) (triple viral),10065
143,994100,ADMINISTRACIÓN DE ANTITOXINA TETÁNICA SOD,11857
142,994101,ADMINISTRACIÓN DE ANTITOXINA TETÁNICA,12110
141,994300,ADMINISTRACION DE ANTITOXINA DIFTERICA SOD,11858
140,994301,ADMINISTRACIÓN DE ANTITOXINA DIFTÉRICA,12109
10616,995100,Vacunacion contra malaria ncoc,346
7065,995199,Otras vacunaciones del programa ampliado de inmunizaciones,10431
7066,995200,Otras vacunaciones del programa ampliado de inmunizaciones sod,10890
7067,995201,Otras vacunaciones del programa ampliado de inmunizaciones sod,10964
162,995202,Administracion vacuna sars cov2 (covid-19)1 dosis,11225
167,99520201,"Administracion vacuna sars cov2 (covid-19)extramural urbano(agendamiento y aplicacion de la dosis,gestion de verificacion, apoyo y validacion por eps u otra entidad)",11227
165,995202010,Administracion vacuna sars cov2 (covid-19)2 refuerzo.,11463
160,995202012,Administracion vacuna sars cov2 (covid-19)( 5 dosis),11259
161,995202013,Administracion vacuna sars cov2 (covid-19)( ADICIONAL),11714
163,99520202,Administracion vacuna sars cov2 (covid-19)1 refuerzo,11380
1431,996100,Cardioversion electrica a torax cerrado sod,349
1430,996101,Cardioversion electrica a torax cerrado electiva,350
10742,996249,Vih anticuerpos(elisa cuarta generacion),11354
9471,996276,Silla de ruedas,11300
2148,997002,Control de placa bacteriana,11616
615,997101,Aplicacion de sellantes de autocurado,353
616,997102,Aplicacion de sellantes de fotocurado,4038
10104,997103,Topicacion de fluor en gel,354
10105,997104,Topicacion de fluor en solucion,355
611,997105,Aplicacion de resina preventiva,356
10106,997106,Topicacion de fluor en barniz,10875
613,997107,APLICACIÓN DE SELLANTES,11617
2818,997300,Detartraje supragingival,358
2819,997301,Detartraje supragingival,359
2147,997310,Control de placa bacteriana,9267
7462,997500,Profilaxis dental sod,9166
4627,998302,Fotoferesis terapeutica (fotoquimioterapia) (psoriasis. vitiligo. linfomas),362
9472,998687,Silla de ruedas electrica,11301
1796,999,COLCHON ANTIESCARAS,11812
